,text
1344,rt @thr jennifer lawrence | best actress in a comedy | winner
1345,jennifer lawrence | best actress in a motion picture comedy for silver linings playbook | winner
1346,
1347,rt @thr jennifer lawrence | best actress in a comedy | winner
1348,
1349,
1350,jennifer lawrence | best actress in a comedy for silver linings playbook | winner
1351,jennifer lawrence | best actress in a comedy for silver linings playbook | winner
1352,
1353,
1354,
1355,
1356,
1357,
1358,
1359,rt @bbcnewsus | best actress motion picture comedy | winner
1360,rt @washingtonpost jennifer lawrence | best actress in a comedy | winner
1361,
1362,jennifer lawrence | best actress motion picture comedy | winner
1363,rt @bbcnewsus | best actress motion picture comedy | winner
1364,
1365,
1366,
1367,rt @bbcnewsus | best actress motion picture comedy | winner
1368,
1369,jennifer lawrence | best actress in a comedy | winner
1370,
1371,
1372,jennifer lawrence | best actress motion picture comedy | winner
1373,jennifer lawrence | best actress in a motion picture | winner
1374,
1375,jennifer lawrence | best actress in a comedy | winner
1376,jennifer lawrence | best actress in a comedy for silver linings playbook | winner
1377,rt @thr | best original song in a motion picture | winner
1378,yay jennifer lawrence | best actress in a comedymusical for the amazing silver linings playbook | winner
1379,
1380,rt @abc jennifer lawrence | best actress motion picture comedy | winner
1381,jennifer lawrence | best actress in a musicalcomedy for | winner
1382,bill clinton | best picture award | nominee
1383,
1384,jennifer lawrence | best actress in a comedy | winner
1385,
1386,
1387,
1388,
1389,
1390,jennifer lawrence | best actress comedy | winner
1391,jennifer lawrence | best actress in a comedy | winner
1392,jennifer lawrence | best actress in a comedy for silver linings playbook | winner
1393,
1394,rt @washingtonpost jennifer lawrence | best actress in a comedy | winner
1395,jennifer lawrence | best actress | winner
1396,jennifer lawrence | best actress motion picture comedy | winner
1397,jennifer lawrence | best actress award congrats jennifer | winner
1398,rt @thr | best original song in a motion picture | winner
1399,christoph | best | winner
1400,jennifer lawrence | best actress motion picture comedy | winner
1401,
1402,None | best drama | winner
1403,jennifer lawrence | best actress award congrats jennifer | winner
1404,jennifer lawrence | best actress award congrats jennifer | winner
1405,
1406,
1407,None | best original song motion picture | winner
1408,
1409,jennifer lawrence | best actress award congrats jennifer | winner
1410,jennifer lawrence | best actress motion picture comedy | winner
1411,rt @abc jennifer lawrence | best actress motion picture comedy | winner
1412,lawrence | best actress in comedy | winner
1413,None | best original song for | winner
1414,rt @abc jennifer lawrence | best actress motion picture comedy | winner
1415,
1416,jennifer lawrence | best actress | winner
1417,jennifer lawrence | best actress in a comedy | winner
1418,None | best original score you may not be able to | winner
1419,jennifer lawrence | best actress in a comedy | winner
1420,jennifer lawrence | best actress | winner
1421,rt @thr jennifer lawrence | best actress in a comedy | winner
1422,hugh jackmans | best new actor | nominee
1423,
1424,
1425,jennifer lawrence | best actress award congrats jennifer | winner
1426,jennifer lawrence | best actress in a comedy for silver linings playbook | winner
1427,jennifer lawrence | best actress in a musicalcomedy for | winner
1428,
1429,jennifer lawrence | best actress in a comedy for silver linings playbook | winner
1430,jennifer lawrence | best actress in musical | winner
1431,
1432,
1433,
1434,jennifer lawrence | best actress at the | winner
1435,
1436,jennifer lawrence | best actress in a musicalcomedy for | winner
1437,jennifer lawrence | best actress award congrats jennifer | winner
1438,jennifer lawrence | best actress award congrats jennifer | winner
1439,
1440,jennifer lawrence | best actress award congrats jennifer | winner
1441,
1442,jennifer lawrence | best actress at the | winner
1443,None | best actress in a comedymusical in | winner
1444,jennifer lawrence | best actress at the | winner
1445,
1446,
1447,rt @washingtonpost jennifer lawrence | best actress in a comedy | winner
1448,
1449,jennifer lawrence | best actress award congrats jennifer | winner
1450,
1451,None | best actress in a comedymusical in | winner
1452,
1453,None | best actress comedy | winner
1454,jennifer lawrence | best actress award congrats jennifer | winner
1455,perez julianne moore | best actress in a miniseries | winner
1456,None | best original score you may not be able to | winner
1457,taylor | best original song while taylor swift | winner
1458,jennifer lawrence | best actress for silver linings playbook in | winner
1459,rt @abc jennifer lawrence | best actress motion picture comedy | winner
1460,meryl am | best actress in a comedymusical for silver linings playbook | winner
1461,
1462,jennifer lawrence | best actress award congrats jennifer | winner
1463,jennifer lawrence | best movie in ages mt @usatoday jennifer lawrence | winner
1464,jennifer lawrence | best actress | winner
1465,jennifer lawrence | best actress | winner
1466,
1467,@knxdavid jennifer lawrence | best actress in a motion picture comedy | winner
1468,@ashleysett jennifer lawrence | best actress for silver linings playbook yes | winner
1469,jennifer lawrence | best actress in a comedy | winner
1470,
1471,
1472,jennifer lawrence | best speech of the night so far you | winner
1473,None | best original score you may not be able to | winner
1474,julianne moore | best actress in a miniseries | winner
1475,rt @thr jennifer lawrence | best actress in a comedy | winner
1476,taylor | best original song while taylor swift | winner
1477,taylor | best original song while taylor swift | winner
1478,None | best tv drama | winner
1479,jennifer lawrence | best actress for silver linings playbook in | winner
1480,None | best actress in a comedy | winner
1481,
1482,
1483,rt @bbcnewsus | best original song for | winner
1484,
1485,
1486,
1487,
1488,
1489,
1490,jennifer lawrence | best actress award congrats jennifer | winner
1491,
1492,
1493,
1494,
1495,
1496,
1497,
1498,jennifer lawrence | best actress in a comedy | winner
1499,
1500,jennifer lawrence | best actress at the | winner
1501,
1502,
1503,None | best actress in a comedy at the 2013 | winner
1504,jennifer lawrence | best actress at the | winner
1505,
1506,jennifer lawrence | best actress in a comedy | winner
1507,jennifer lawrence | best actress award congrats jennifer | winner
1508,jennifer lawrence | best actress | winner
1509,
1510,jennifer lawrence | best actress in a musicalcomedy for | winner
1511,jennifer lawrence | best actress motion picture comedy | winner
1512,jennifer lawrence | best actress award congrats jennifer | winner
1513,jennifer lawrence | best actress in musical | winner
1514,jennifer lawrence | best actress motion picture for | winner
1515,jennifer lawrence | best actress in musical | winner
1516,
1517,None | best movie of the year | winner
1518,
1519,rt @washingtonpost | best original song for motion picture | winner
1520,None | an award | nominee
1521,
1522,
1523,rt @thr 2013 christoph | best | winner
1524,
1525,rt @thr jennifer lawrence | best actress in a comedy | winner
1526,jennifer lawrence | best actress in a comedy | winner
1527,
1528,
1529,None | best actress in a comedy | winner
1530,jennifer lawrence | best actress at the | winner
1531,None | best drama at the | winner
1532,
1533,
1534,
1535,
1536,
1537,
1538,jennifer lawrence | best actress for silver linings | winner
1539,
1540,
1541,jennifer lawrence | best actress for silver linings | winner
1542,jennifer lawrence | best actress for her performance in silver linings playbook | winner
1543,
1544,ed harris | best | winner
1545,jennifer lawrence | best actress at the | winner
1546,taylor | best face after | winner
1547,jennifer lawrence | best actress at the | winner
1548,jennifer lawrence | best actress in musical | winner
1549,
1550,
1551,ed harris | best actor for game change | winner
1552,jennifer lawrence | best actress comedymusical first win of the night for | winner
1553,ed harris | best | winner
1554,ed harris | best | winner
1555,meryl am | best actress in a comedymusical for silver linings playbook | winner
1556,julianne moore | best actress in miniseriestv movie for were | winner
1557,jennifer lawrence | best actress at the | winner
1558,None | best original song | winner
1559,jennifer lawrence | best actress at the | winner
1560,
1561,None | best beard on an old guy who | winner
1562,jennifer lawrence | best actress in musical | winner
1563,ed harris | best | winner
1564,
1565,
1566,
1567,
1568,
1569,None | best actress in a comedic | winner
1570,
1571,
1572,
1573,None | best actress in a comedic | winner
1574,andrew mccutchen wins | a golden globe award | winner
1575,
1576,
1577,
1578,
1579,None | best tv drama | winner
1580,
1581,
1582,
1583,
1584,
1585,anne hathaway | best | winner
1586,
1587,None | best | winner
1588,anne hathaway | best | winner
1589,anne hathaway | best | winner
1590,
1591,
1592,
1593,blerg | best | winner
1594,anne hathaway | best | winner
1595,anne hathaway | best | winner
1596,peter pan haircut | best peter pan haircut at the golden globes | winner
1597,rt @thr anne hathaway | best | winner
1598,rt @thr | best original song in a motion picture | winner
1599,
1600,rt @thr anne hathaway | best | winner
1601,rt @thr anne hathaway | best | winner
1602,rt @washingtonpost anne hathaway | best | winner
1603,None | best original song at the | winner
1604,
1605,
1606,
1607,anne hathaway | best | winner
1608,anne hathaway | best | winner
1609,
1610,anne hathaway | best | winner
1611,
1612,anne hathaway | best actress | winner
1613,
1614,anne hathaway | best | winner
1615,None | best actress in a comedic | winner
1616,
1617,anne hathaway | best | winner
1618,
1619,anne hathaway | best eight year old boy | winner
1620,rt @washingtonpost anne hathaway | best | winner
1621,rt @washingtonpost anne hathaway | best | winner
1622,
1623,rt @washingtonpost anne hathaway | best | winner
1624,jennifer lawrence | best actress for silver linings | winner
1625,rt @washingtonpost anne hathaway | best | winner
1626,
1627,jennifer lawrence | best actress in a movie awesoooome | winner
1628,
1629,
1630,
1631,anne hathaway | an award | winner
1632,ed harris | best | winner
1633,rt @playbill anne hathaway | best | winner
1634,anne hathaway | best | winner
1635,rt @playbill anne hathaway | best | winner
1636,rt @washingtonpost anne hathaway | best | winner
1637,
1638,anne hathaway | best | winner
1639,rt @playbill anne hathaway | best | winner
1640,rt @playbill anne hathaway | best | winner
1641,rt @playbill anne hathaway | best | winner
1642,
1643,
1644,rt @playbill anne hathaway | best | winner
1645,None | best original song for | winner
1646,
1647,kevin costner | best actor in a miniseries | winner
1648,rt @thr anne hathaway | best | winner
1649,anne hathaway | every award | nominee
1650,
1651,
1652,rt @playbill anne hathaway | best | winner
1653,
1654,
1655,rt @knxdavid anne hathaway | best | winner
1656,
1657,
1658,
1659,jennifer lawrence | best actress in musical | winner
1660,None | best actress in a comedic | winner
1661,
1662,anne hathaway | best | winner
1663,yay anne hathaway | best | winner
1664,None | best | winner
1665,rt @playbill anne hathaway | best | winner
1666,None | best | winner
1667,None | best | winner
1668,None | best | winner
1669,john krasinski | best dressed | winner
1670,
1671,rt @abc jennifer lawrence | best actress motion picture comedy | winner
1672,None | best | winner
1673,None | best actress in a | winner
1674,rt @thr anne hathaway | best | winner
1675,anne hathaway | best | winner
1676,
1677,None | best | winner
1678,None | best | winner
1679,None | best | winner
1680,@lesmiserables anne hathaway | best | winner
1681,rt @playbill anne hathaway | best | winner
1682,rt @playbill anne hathaway | best | winner
1683,None | best actress in a comedic | winner
1684,@lesmiserables anne hathaway | best | winner
1685,anne hathaway | best | winner
1686,anne hathaway | best | winner
1687,rt @bbcnewsus anne hathaway | best | winner
1688,
1689,anne hathaway | best | winner
1690,None | best tv series drama rt if you | nominee
1691,
1692,
1693,anne hathaway | best | winner
1694,None | best | winner
1695,
1696,
1697,anne hathaway | the award | winner
1698,
1699,None | best | winner
1700,altre stanno rodendo come | best | winner
1701,None | best actress in a drama | winner
1702,@playbill anne hathaway | best | winner
1703,
1704,
1705,rt @knx1070 anne hathaway | best | winner
1706,
1707,
1708,anne hathaway | best | winner
1709,None | best | winner
1710,
1711,
1712,jennifer lawrence | best actress at the | winner
1713,None | another award | winner
1714,michael | best original song in a motion picture | winner
1715,anne hathaway | an award | winner
1716,None | best | winner
1717,anne hathaway | best actress in a | winner
1718,
1719,jennifer lawrence | best actress in a motion picture | winner
1720,
1721,rt @thefakecnn | best actress in a drama | winner
1722,
1723,
1724,
1725,None | best | winner
1726,
1727,jennifer lawrence | best actress at the | winner
1728,
1729,obsessedwithjennifer jennifer lawrence | best actress in a musical | winner
1730,rt @nbcla anne hathaway | best | winner
1731,jennifer lawrence | best actress in a motion picture comedy for silver linings playbook that | winner
1732,anne hathaway | the award | winner
1733,@lesmiserables anne hathaway | best | winner
1734,christoph waltz | best | winner
1735,None | best actress in a | winner
1736,
1737,
1738,rt @washingtonpost ed harris | best | winner
1739,None | best | winner
1740,None | best | winner
1741,
1742,rt @thefakecnn | best actress in a drama | winner
1743,None | best actress in a comedic | winner
1744,anne hathaway | best | winner
1745,anne hathaway | best | winner
1746,kevin costner | best actor in a tv miniseriesmovie at the 2013 | winner
1747,anne hathaway | best | winner
1748,
1749,
1750,ed harris | best | winner
1751,None | best actress in a drama | winner
1752,None | best director on these if its not quentin tarantino something is seriously wrong | winner
1753,None | best | winner
1754,
1755,
1756,rt @thefakecnn | best actress in a drama | winner
1757,
1758,None | best | winner
1759,None | golden globes no award | winner
1760,None | golden globes no award | winner
1761,None | best | winner
1762,None | best | winner
1763,None | best | winner
1764,None | best | winner
1765,@lesmiserables anne hathaway | best | winner
1766,
1767,None | best | winner
1768,
1769,@lesmiserables anne hathaway | best | winner
1770,jennifer lawrence | best actress in a comedy | winner
1771,jennifer lawrence | best actress in a musical | winner
1772,jennifer lawrence | best actress in a motion picture musical | winner
1773,
1774,rt @washingtonpost jennifer lawrence | best actress in a comedy | winner
1775,
1776,rt @bbcnewsus | best actress motion picture comedy | winner
1777,@lesmiserables anne hathaway | best | winner
1778,rt @instyleuk anne | best | winner
1779,None | best | winner
1780,
1781,jennifer lawrence | best actress in a musical | winner
1782,None | best actress in a drama | winner
1783,rt @washingtonpost damian lewis | best actor for tv drama | winner
1784,None | best | winner
1785,None | best | winner
1786,rt @thr ed harris | best | winner
1787,anne hathaway | best | winner
1788,
1789,None | best | winner
1790,anne hathaway | best | winner
1791,
1792,lawrence | best actress comedymusical for silver linings playbook | winner
1793,@lesmiserables anne hathaway | best | winner
1794,rt @thefakecnn | best actress in a drama | winner
1795,None | best original song for motion picture great song indeed | winner
1796,
1797,@lesmiserables anne hathaway | best | winner
1798,jennifer lawrence | best actress in a musical | winner
1799,
1800,
1801,rt @marshalknight kevin costner | best actor miniseries | winner
1802,None | best actress in a comedymusical in | winner
1803,anne hathaway | best | winner
1804,
1805,jennifer lawrence | best actress in a musical | winner
1806,None | best | winner
1807,@lesmiserables anne hathaway | best | winner
1808,rt @thr anne hathaway | best | winner
1809,
1810,
1811,jennifer lawrence | best actress at the | winner
1812,@lesmiserables anne hathaway | best | winner
1813,None | best | winner
1814,None | best | winner
1815,anne hathaway | best | winner
1816,
1817,
1818,
1819,anne hathaway | best | winner
1820,taylor | best song | winner
1821,
1822,None | best tv series drama | winner
1823,@lesmiserables anne hathaway | best | winner
1824,anne hathaway | best | winner
1825,None | best | winner
1826,rt @instyleuk anne | best | winner
1827,None | best | winner
1828,rt @thefakecnn | best actress in a drama | winner
1829,anne hathaway | best | winner
1830,anne hathaway | best | winner
1831,
1832,@lesmiserables anne hathaway | best | winner
1833,
1834,@lesmiserables anne hathaway | best | winner
1835,jennifer lawrence | best actress in a musical | winner
1836,jennifer lawrence | best actress at the | winner
1837,anne hathaway | best | winner
1838,rt @thefakecnn | best actress in a drama | winner
1839,
1840,snog batman | lucky cow got to snog batman won an award | winner
1841,None | best original song in a motion picture | winner
1842,
1843,@mystartwo anne hathaway | best | winner
1844,None | best | winner
1845,rt @playbill anne hathaway | best | winner
1846,None | best tv drama at the very nice very nice | winner
1847,None | best | winner
1848,
1849,anne hathaway | best | winner
1850,
1851,
1852,
1853,None | best | winner
1854,None | best tv drama series | winner
1855,None | an award | winner
1856,
1857,rt @playbill anne hathaway | best | winner
1858,quentin tarantino | best screenplay for django | winner
1859,quentin tarantino | best screenplay | winner
1860,
1861,
1862,
1863,rt @instyleuk anne | best | winner
1864,
1865,None | best | winner
1866,
1867,
1868,quentin tarantino | best | winner
1869,
1870,
1871,None | best screenplay very well | winner
1872,None | best original screenplay | winner
1873,
1874,None | best screenplay | winner
1875,
1876,quentin tarantino | best motion picture screenplay for | winner
1877,
1878,rt @huffpostwomen quentin tarantino | best original screenplay | winner
1879,None | best writer for | winner
1880,@mystartwo anne hathaway | best | winner
1881,
1882,
1883,
1884,None | best screenplay | winner
1885,None | best | winner
1886,quentin tarantino | best screenplay | winner
1887,rt @huffpostwomen quentin tarantino | best original screenplay | winner
1888,anne hathaway | best | winner
1889,None | best screenplay | winner
1890,None | best screenplay for django | winner
1891,quentin tarantino | best | winner
1892,rt @bbcnewsus | best actress motion picture comedy | winner
1893,
1894,quentin tarantino | best screenplay | winner
1895,quentin tarantino | best screenplay for | winner
1896,None | best director motion picture for | winner
1897,yesss quentin tarantino | best screenplay well | winner
1898,rt @thr quentin tarantino | best screenplay for | winner
1899,None | best | winner
1900,rt @thr quentin tarantino | best screenplay for | winner
1901,rt @thr quentin tarantino | best screenplay for | winner
1902,rt @mooeyrae jennifer lawrence | best actress in a musical | winner
1903,rt @thr quentin tarantino | best screenplay for | winner
1904,
1905,
1906,None | best screenplay tarantino wins for | winner
1907,quentin tarantino | screenplay award | winner
1908,
1909,
1910,
1911,rt @washingtonpost quentin tarantino | best motion picture screenplay for | winner
1912,quentin tarantino | best screenplay | winner
1913,
1914,
1915,None | best screenplay tarantino wins for | winner
1916,
1917,quentin tarantino | best screenplay so basically best | winner
1918,
1919,None | best | winner
1920,
1921,rt @washingtonpost quentin tarantino | best motion picture screenplay for | winner
1922,None | best screenplay tarantino wins for | winner
1923,
1924,quentin tarantino | best screenplay for django | winner
1925,quentin | best screenplay yesssss | winner
1926,None | best | winner
1927,rt @washingtonpost anne hathaway | best | winner
1928,rt @washingtonpost quentin tarantino | best motion picture screenplay for | winner
1929,quentin tarantino | best screenplay finally | winner
1930,None | best actress in a comedic | winner
1931,
1932,anne hathaway | best | winner
1933,rt @theurbandaily quentin tarantino | best original screenplay for | winner
1934,
1935,quentin tarantino | best screenplay | winner
1936,None | best winners reaction | winner
1937,rt @washingtonpost quentin tarantino | best motion picture screenplay for | winner
1938,None | best original screenplay | winner
1939,
1940,
1941,None | best | winner
1942,rt @thr quentin tarantino | best screenplay for | winner
1943,None | best | winner
1944,None | best | winner
1945,@lesmiserables anne hathaway | best | winner
1946,@lesmiserables anne hathaway | best | winner
1947,rt @thr quentin tarantino | best screenplay for | winner
1948,None | best original song at the | winner
1949,
1950,rt @washingtonpost quentin tarantino | best motion picture screenplay for | winner
1951,kevin costner | best actor in a miniseries for the history channels brilliant | winner
1952,None | best | winner
1953,None | best | winner
1954,
1955,None | best | winner
1956,None | best screenplay tarantino wins for | winner
1957,
1958,rt @playbill anne hathaway | best | winner
1959,anne hathaway | best | winner
1960,
1961,rt @thr quentin tarantino | best screenplay for | winner
1962,None | best actress in a | winner
1963,rt @thejakartaglobe jennifer lawrence | best actress in a musical | winner
1964,None | best screenplay | winner
1965,None | best director at the for django well | winner
1966,None | best actress in a | winner
1967,quentin tarantino | best screenplay of course c | winner
1968,quentin tarantino | best motion picture screenplay for | winner
1969,quentin tarantino | best screenplay for | winner
1970,
1971,
1972,don cheadle | best actor in a tv comedymusical | winner
1973,@lesmiserables anne hathaway | best | winner
1974,
1975,None | best actress in a comedymusical in | winner
1976,None | best actress in a comedymusical in | winner
1977,
1978,
1979,None | best actor in a tv comedymusical | winner
1980,
1981,
1982,
1983,don cheadle | best actor in tv seriescomedy | winner
1984,
1985,don cheadle | best performance by don cheadle in a show nobody | winner
1986,rt @washingtonpost don cheadle | best actor in a comedy | winner
1987,None | best actor in a television series comedy | winner
1988,quentin tarantino | best screenplay | winner
1989,rt @playbill anne hathaway | best | winner
1990,rt @thr don | best actor in a tv series comedy for | winner
1991,None | best tv musical | winner
1992,None | best | winner
1993,
1994,rt @thr don | best actor in a tv series comedy for | winner
1995,rt @thr don | best actor in a tv series comedy for | winner
1996,
1997,jennifer lawrence | best actress at the | winner
1998,rt @instyleuk anne | best | winner
1999,
2000,None | best actor in a television series comedy | winner
2001,rt @bbcnewsus | best actress motion picture comedy | winner
2002,
2003,rt @hungergamesnet jennifer lawrence | best actress in a motion picture comedy for silver linings playbook | winner
2004,None | best actor in a television series comedy | winner
2005,
2006,don cheadle | best comedymusical actor | winner
2007,don cheadle | best actor in a comedy for house of lies | winner
2008,rt @washingtonpost quentin tarantino | best motion picture screenplay for | winner
2009,None | best screenplay for django | winner
2010,
2011,don cheadle house | best actor in a tv series comedy | winner
2012,None | best screenplay for django | winner
2013,rt @washingtonpost don cheadle | best actor in a comedy | winner
2014,None | best screenplay for | winner
2015,None | best original screenplay for wo an nod for the same category | winner
2016,
2017,rt @hungergamesnet jennifer lawrence | best actress in a motion picture comedy for silver linings playbook | winner
2018,rt @washingtonpost don cheadle | best actor in a comedy | winner
2019,
2020,rt @thr don | best actor in a tv series comedy for | winner
2021,rt @thr don | best actor in a tv series comedy for | winner
2022,kevin costner | best actor in a miniseries | winner
2023,don cheadle | best actor in a tv series comedy for | winner
2024,
2025,don cheadle | best actor tv comedy series for house of lies | winner
2026,anne hathaway | best | winner
2027,
2028,None | best screenplay for django | winner
2029,rt @hungergamesnet jennifer lawrence | best actress in a motion picture comedy for silver linings playbook | winner
2030,None | best actor in a comedy | winner
2031,
2032,None | best actor tv comedy award for showtimes | winner
2033,
2034,None | best actor in a comedy | winner
2035,
2036,
2037,
2038,
2039,rt @hungergamesnet jennifer lawrence | best actress in a motion picture comedy for silver linings playbook | winner
2040,None | best actor comedy | winner
2041,rt @washingtonpost don cheadle | best actor in a comedy | winner
2042,None | award | winner
2043,rt @washingtonpost quentin tarantino | best motion picture screenplay for | winner
2044,quentin tarantino | best screenplay for django | winner
2045,rt @thr don | best actor in a tv series comedy for | winner
2046,None | best | winner
2047,don cheadle | best actor in a comedy | winner
2048,
2049,rt @hungergamesnet jennifer lawrence | best actress in a motion picture comedy for silver linings playbook | winner
2050,None | best tv drama for a full list of winners | winner
2051,None | best tv drama for a full list of winners | winner
2052,None | best screenplay for | winner
2053,anne hathaway | best | winner
2054,rt @thr quentin tarantino | best screenplay for | winner
2055,rt @hungergamesnet jennifer lawrence | best actress in a motion picture comedy for silver linings playbook | winner
2056,rt @thr don | best actor in a tv series comedy for | winner
2057,
2058,
2059,None | best | winner
2060,None | best screenplay for django | winner
2061,None | best actor in a comedy | winner
2062,None | best actress for silver lining playbook | winner
2063,rt @washingtonpost don cheadle | best actor in a comedy | winner
2064,rt @ap anne hathaway | best | winner
2065,
2066,rt @thr quentin tarantino | best screenplay for | winner
2067,None | best actor in a tv series for | winner
2068,rt @hungergamesnet jennifer lawrence | best actress in a motion picture comedy for silver linings playbook | winner
2069,None | best | winner
2070,
2071,
2072,rt @ap anne hathaway | best | winner
2073,None | best original screenplay i | winner
2074,
2075,None | best original screenplay for wo an nod for the same category | winner
2076,jennifer lawrence | best actress in a musical | winner
2077,
2078,
2079,rt @washingtonpost don cheadle | best actor in a comedy | winner
2080,rt @ap anne hathaway | best | winner
2081,rt @ap anne hathaway | best | winner
2082,rt @washingtonpost don cheadle | best actor in a comedy | winner
2083,rt @abc jennifer lawrence | best actress motion picture comedy | winner
2084,rt @theurbandaily quentin tarantino | best original screenplay for | winner
2085,jennifer lawrence | best actress in a musical | winner
2086,None | best actor at the golden | winner
2087,None | best tv series drama @erinkmorris | winner
2088,None | best screenplay for django | winner
2089,kevin costner | best actor in a miniseriestv movie at the | winner
2090,rt @thr quentin tarantino | best screenplay for | winner
2091,None | golden globes no award | winner
2092,julianne moore | best performance by an actress in a tv series at the | winner
2093,None | another award | winner
2094,@fashionweeknyc quentin tarantino | best screenplay for | winner
2095,None | best screenplay for django | winner
2096,rt @ap anne hathaway | best | winner
2097,don cheadle | best actor in a television series comedy | winner
2098,None | best | winner
2099,None | best | winner
2100,
2101,rt @ap anne hathaway | best | winner
2102,rt @playbill anne hathaway | best | winner
2103,None | best original song its amazing | winner
2104,don cheadle | best actor in a comedy | winner
2105,rt @hungergamesnet jennifer lawrence | best actress in a motion picture comedy for silver linings playbook | winner
2106,
2107,None | best original song | winner
2108,anne hathaway | best | winner
2109,None | the token black award | winner
2110,None | best tv drama series | winner
2111,don cheadle | best actor in a comedy | winner
2112,None | best screenplaylast | winner
2113,None | another award | winner
2114,@huffpostent quentin tarantino | best screenplay for django | winner
2115,None | best facial hair | winner
2116,don cheadle | the token black award | winner
2117,
2118,
2119,None | best foreign language film | winner
2120,
2121,globes quentin tarantino | best | winner
2122,None | best foreign film still | winner
2123,"None | best actor in tv series 4""house of lies | winner"
2124,
2125,don cheadle | best performance in all the better things we did nt | winner
2126,None | best actress in a comedic | winner
2127,None | best foreign language film at the | winner
2128,rt @ap anne hathaway | best | winner
2129,
2130,None | best actor in a television series comedy | winner
2131,
2132,None | best original screenplay for wo an nod for the same category | winner
2133,None | the foreign film award | nominee
2134,
2135,rt @washingtonpost quentin tarantino | best motion picture screenplay for | winner
2136,None | best original song for skyfall because it is not possible for adele to | winner
2137,
2138,rt @washingtonpost quentin tarantino | best motion picture screenplay for | winner
2139,rt @hungergamesnet jennifer lawrence | best actress in a motion picture comedy for silver linings playbook | winner
2140,rt @ap anne hathaway | best | winner
2141,rt @washingtonpost quentin tarantino | best motion picture screenplay for | winner
2142,None | best foreign language film | winner
2143,michael | best foreign language | winner
2144,None | best foreign language film | winner
2145,
2146,rt @washingtonpost | best foreign film | winner
2147,
2148,
2149,
2150,
2151,None | another award | winner
2152,
2153,jennifer lawrence | best actress at the | winner
2154,
2155,
2156,
2157,None | best | winner
2158,
2159,
2160,
2161,None | best foreign lang film | winner
2162,
2163,rt @ap anne hathaway | best | winner
2164,None | best foreign language film | winner
2165,None | best foreign film via | winner
2166,None | best screenplay for django | winner
2167,
2168,
2169,
2170,
2171,
2172,
2173,None | best original song for | winner
2174,
2175,
2176,None | best foreign language film | winner
2177,
2178,
2179,
2180,
2181,None | best original song | winner
2182,
2183,None | best | winner
2184,None | best performance by an actress in a television series drama at the | winner
2185,rt @ap anne hathaway | best | winner
2186,rt @ap anne hathaway | best | winner
2187,None | best actress in a tv series drama for homeland | winner
2188,
2189,
2190,
2191,None | best actress in a tv drama at the no one better | winner
2192,
2193,
2194,
2195,
2196,
2197,
2198,
2199,rt @hungergamesnet jennifer lawrence | best actress in a motion picture comedy for silver linings playbook | winner
2200,rt @washingtonpost claire | best actress in a tv series drama | winner
2201,None | best actress for homeland more jazz | winner
2202,
2203,None | best actress in a tv series drama for her role in homeland | winner
2204,
2205,
2206,None | best | winner
2207,
2208,None | best foreign language film | winner
2209,
2210,None | best actress for homeland more jazz | winner
2211,
2212,angela chase | an award | winner
2213,
2214,None | best foreign film via @goldenglobes | winner
2215,
2216,
2217,rt @thr | best original song in a motion picture | winner
2218,None | best actress in a tv series drama for | winner
2219,None | best actress in a tv series drama for | winner
2220,None | best actress in a tv series drama for | winner
2221,None | best drama tv actress for | winner
2222,None | one more award | winner
2223,
2224,None | best actress in a tv series drama | winner
2225,
2226,rt @ap anne hathaway | best | winner
2227,
2228,None | best actress for homeland more jazz congrats clair love homeland | winner
2229,
2230,
2231,None | best actress tv drama for her role in homeland | winner
2232,
2233,None | best performance in tv series drama at the | winner
2234,None | best part of the is when people my sister @vickytweetsnow absolutely | winner
2235,
2236,None | best actress tv series drama for homeland | winner
2237,
2238,rt @ap anne hathaway | best | winner
2239,None | best actress in drama | winner
2240,None | best actress in a tv series drama | winner
2241,
2242,None | best actress in a drama for | winner
2243,None | no shock she has a great award | winner
2244,None | best actess in a tv series drama now i m | winner
2245,
2246,
2247,None | best actress in a tv series drama via @washingtonpost | winner
2248,rt @aol claire | best actress in a tv series drama for @shohomeland | winner
2249,
2250,
2251,None | best actress in a tv series drama for | winner
2252,None | best actress in a tv series drama for | winner
2253,None | best original song at the | winner
2254,
2255,None | too i love how her last award | winner
2256,None | best actress in a tv series drama for | winner
2257,
2258,rt @bbcnewsus | best original song for | winner
2259,
2260,jennifer lawrence | best actress at the golden globes yay | winner
2261,None | best actress in a tv seriesdrama for | winner
2262,
2263,None | best actress for a tv mini series for | winner
2264,None | best actress for homeland @anthonyfield | winner
2265,
2266,rt @washingtonpost | best original song for motion picture | winner
2267,
2268,None | best original | winner
2269,None | best original | winner
2270,None | best actress in tv drama for her work on @shohomeland | winner
2271,rt @thr anne hathaway | best | winner
2272,None | best | winner
2273,None | best actress for homeland more jazz | winner
2274,None | best actress | winner
2275,None | best actress in a tv series drama of course | winner
2276,None | best screenplay | winner
2277,None | best actress in tv drama for her work on @shohomeland | winner
2278,None | best actress in a television series drama for her role on homeland | winner
2279,
2280,
2281,
2282,
2283,None | best actress in tv drama for her work on @shohomeland | winner
2284,
2285,None | best actress for congrats carrie homeland is | winner
2286,
2287,
2288,
2289,anne hathaway | best | winner
2290,None | best actress in tv drama for her work on @shohomeland | winner
2291,
